Time,BIOZ_DATA
236.96875,-272
236.984375,-275
237.0,-274
237.015625,-268
237.03125,-271
237.046875,-276
237.0625,-273
237.078125,-279
237.09375,-289
237.109375,-291
237.125,-281
237.140625,-277
237.15625,-288
237.171875,-292
237.1875,-286
237.203125,-275
237.21875,-273
237.234375,-280
237.25,-282
237.265625,-278
237.28125,-274
237.296875,-276
237.3125,-271
237.328125,-269
237.34375,-266
237.359375,-265
237.375,-266
237.390625,-266
237.40625,-272
237.421875,-279
237.4375,-274
237.453125,-266
237.46875,-273
237.484375,-281
237.5,-275
237.515625,-271
237.53125,-271
237.546875,-271
237.5625,-269
237.578125,-274
237.59375,-278
237.609375,-274
237.625,-276
237.640625,-277
237.65625,-276
237.671875,-278
237.6875,-280
237.703125,-280
237.71875,-284
237.734375,-288
237.75,-289
237.765625,-288
237.78125,-296
237.796875,-295
237.8125,-289
237.828125,-283
237.84375,-287
237.859375,-288
237.875,-287
237.890625,-288
237.90625,-295
237.921875,-298
237.9375,-296
237.953125,-288
237.96875,-279
237.984375,-281
238.0,-285
238.015625,-282
238.03125,-284
238.046875,-293
238.0625,-293
238.078125,-285
238.09375,-283
238.109375,-282
238.125,-279
238.140625,-280
238.15625,-279
238.171875,-275
238.1875,-275
238.203125,-278
238.21875,-286
238.234375,-290
238.25,-286
238.265625,-283
238.28125,-280
238.296875,-278
238.3125,-283
238.328125,-285
238.34375,-279
238.359375,-276
238.375,-281
238.390625,-278
238.40625,-264
238.421875,-261
238.4375,-270
238.453125,-277
238.46875,-272
238.484375,-272
238.5,-269
238.515625,-258
238.53125,-255
238.546875,-265
238.5625,-268
238.578125,-269
238.59375,-265
238.609375,-259
238.625,-263
238.640625,-271
238.65625,-271
238.671875,-263
238.6875,-265
238.703125,-269
238.71875,-260
238.734375,-249
238.75,-250
238.765625,-251
238.78125,-245
238.796875,-244
238.8125,-246
238.828125,-249
238.84375,-249
238.859375,-247
238.875,-243
238.890625,-241
238.90625,-242
238.921875,-241
238.9375,-240
238.953125,-231
238.96875,-231
238.984375,-234
239.0,-238
239.015625,-243
239.03125,-243
239.046875,-238
239.0625,-227
239.078125,-225
239.09375,-229
239.109375,-231
239.125,-229
239.140625,-228
239.15625,-231
239.171875,-229
239.1875,-232
239.203125,-233
239.21875,-228
239.234375,-225
239.25,-221
239.265625,-223
239.28125,-229
239.296875,-234
239.3125,-245
239.328125,-250
239.34375,-244
239.359375,-238
239.375,-238
239.390625,-242
239.40625,-248
239.421875,-254
239.4375,-253
239.453125,-244
239.46875,-242
239.484375,-249
239.5,-254
239.515625,-255
239.53125,-252
239.546875,-254
239.5625,-259
239.578125,-261
239.59375,-255
239.609375,-253
239.625,-252
239.640625,-253
239.65625,-252
239.671875,-249
239.6875,-241
239.703125,-242
239.71875,-245
239.734375,-246
239.75,-252
239.765625,-259
239.78125,-261
239.796875,-260
239.8125,-266
239.828125,-269
239.84375,-260
239.859375,-254
239.875,-257
239.890625,-264
239.90625,-263
239.921875,-270
239.9375,-274
239.953125,-269
239.96875,-263
239.984375,-261
240.0,-262
240.015625,-258
240.03125,-253
240.046875,-263
240.0625,-271
240.078125,-277
240.09375,-282
240.109375,-279
240.125,-276
240.140625,-276
240.15625,-272
240.171875,-279
240.1875,-284
240.203125,-282
240.21875,-266
240.234375,-265
240.25,-279
240.265625,-286
240.28125,-277
240.296875,-273
240.3125,-266
240.328125,-254
240.34375,-260
240.359375,-269
240.375,-265
240.390625,-256
240.40625,-261
240.421875,-260
240.4375,-258
240.453125,-261
240.46875,-266
240.484375,-266
240.5,-260
240.515625,-257
240.53125,-261
240.546875,-267
240.5625,-270
240.578125,-269
240.59375,-261
240.609375,-255
240.625,-258
240.640625,-259
240.65625,-261
240.671875,-269
240.6875,-271
240.703125,-262
240.71875,-257
240.734375,-256
240.75,-261
240.765625,-268
240.78125,-268
240.796875,-267
240.8125,-268
240.828125,-269
240.84375,-277
240.859375,-288
240.875,-283
240.890625,-273
240.90625,-268
240.921875,-264
240.9375,-263
240.953125,-269
240.96875,-274
240.984375,-272
241.0,-273
241.015625,-272
241.03125,-266
241.046875,-261
241.0625,-262
241.078125,-262
241.09375,-261
241.109375,-266
241.125,-264
241.140625,-267
241.15625,-269
241.171875,-260
241.1875,-251
241.203125,-252
241.21875,-263
241.234375,-259
241.25,-255
241.265625,-257
241.28125,-255
241.296875,-251
241.3125,-249
241.328125,-250
241.34375,-254
241.359375,-252
241.375,-243
241.390625,-243
241.40625,-257
241.421875,-263
241.4375,-254
241.453125,-250
241.46875,-254
241.484375,-258
241.5,-254
241.515625,-247
241.53125,-253
241.546875,-263
241.5625,-262
241.578125,-249
241.59375,-240
241.609375,-235
241.625,-236
241.640625,-240
241.65625,-235
241.671875,-226
241.6875,-231
241.703125,-238
241.71875,-236
241.734375,-232
241.75,-232
241.765625,-240
241.78125,-249
241.796875,-254
241.8125,-254
241.828125,-251
241.84375,-251
241.859375,-254
241.875,-252
241.890625,-254
241.90625,-264
241.921875,-263
241.9375,-254
241.953125,-251
241.96875,-253
241.984375,-254
242.0,-256
242.015625,-261
242.03125,-264
242.046875,-262
242.0625,-263
242.078125,-264
242.09375,-267
242.109375,-272
242.125,-273
242.140625,-269
242.15625,-269
242.171875,-270
242.1875,-269
242.203125,-269
242.21875,-265
242.234375,-261
242.25,-272
242.265625,-281
242.28125,-275
242.296875,-258
242.3125,-254
242.328125,-263
242.34375,-268
242.359375,-263
242.375,-259
242.390625,-257
242.40625,-252
242.421875,-257
242.4375,-265
242.453125,-266
242.46875,-265
242.484375,-272
242.5,-271
242.515625,-268
242.53125,-265
242.546875,-273
242.5625,-278
242.578125,-274
242.59375,-270
242.609375,-273
242.625,-276
242.640625,-273
242.65625,-272
242.671875,-273
242.6875,-271
242.703125,-267
242.71875,-267
242.734375,-268
242.75,-272
242.765625,-279
242.78125,-283
242.796875,-282
242.8125,-274
242.828125,-271
242.84375,-282
242.859375,-283
242.875,-278
242.890625,-275
242.90625,-277
242.921875,-276
242.9375,-277
242.953125,-277
242.96875,-267
242.984375,-260
243.0,-264
243.015625,-277
243.03125,-270
243.046875,-261
243.0625,-270
243.078125,-278
243.09375,-272
243.109375,-268
243.125,-264
243.140625,-265
243.15625,-274
243.171875,-276
243.1875,-275
243.203125,-278
243.21875,-280
243.234375,-275
243.25,-272
243.265625,-276
243.28125,-278
243.296875,-279
243.3125,-279
243.328125,-270
243.34375,-266
243.359375,-269
243.375,-276
243.390625,-272
243.40625,-270
243.421875,-273
243.4375,-279
243.453125,-279
243.46875,-277
243.484375,-279
243.5,-279
243.515625,-275
243.53125,-272
243.546875,-276
243.5625,-276
243.578125,-279
243.59375,-283
243.609375,-282
243.625,-288
243.640625,-286
243.65625,-284
243.671875,-276
243.6875,-268
243.703125,-262
243.71875,-268
243.734375,-274
243.75,-270
243.765625,-266
243.78125,-268
243.796875,-270
243.8125,-269
243.828125,-263
243.84375,-263
243.859375,-263
243.875,-262
243.890625,-265
243.90625,-264
243.921875,-259
243.9375,-259
243.953125,-261
243.96875,-256
243.984375,-253
244.0,-262
244.015625,-261
244.03125,-254
244.046875,-256
244.0625,-256
244.078125,-254
244.09375,-257
244.109375,-256
244.125,-257
244.140625,-256
244.15625,-255
244.171875,-253
244.1875,-255
244.203125,-253
244.21875,-249
244.234375,-257
244.25,-259
244.265625,-251
244.28125,-247
244.296875,-247
244.3125,-246
244.328125,-247
244.34375,-247
244.359375,-244
244.375,-244
244.390625,-240
244.40625,-236
244.421875,-241
244.4375,-236
244.453125,-227
244.46875,-223
244.484375,-229
244.5,-232
244.515625,-235
244.53125,-239
244.546875,-241
244.5625,-233
244.578125,-232
244.59375,-237
244.609375,-237
244.625,-230
244.640625,-223
244.65625,-226
244.671875,-231
244.6875,-230
244.703125,-231
244.71875,-236
244.734375,-236
244.75,-235
244.765625,-233
244.78125,-232
244.796875,-227
244.8125,-231
244.828125,-241
244.84375,-247
244.859375,-248
244.875,-245
244.890625,-250
244.90625,-251
244.921875,-254
244.9375,-255
244.953125,-262
244.96875,-263
244.984375,-257
245.0,-252
245.015625,-254
245.03125,-252
245.046875,-249
245.0625,-253
245.078125,-253
245.09375,-249
245.109375,-246
245.125,-246
245.140625,-249
245.15625,-253
245.171875,-254
245.1875,-258
245.203125,-260
245.21875,-254
245.234375,-243
245.25,-245
245.265625,-254
245.28125,-262
245.296875,-263
245.3125,-263
245.328125,-264
245.34375,-264
245.359375,-261
245.375,-262
245.390625,-266
245.40625,-269
245.421875,-265
245.4375,-265
245.453125,-270
245.46875,-274
245.484375,-270
245.5,-259
245.515625,-262
245.53125,-268
245.546875,-273
245.5625,-277
245.578125,-277
245.59375,-272
245.609375,-272
245.625,-279
245.640625,-279
245.65625,-277
245.671875,-278
245.6875,-283
245.703125,-285
245.71875,-283
245.734375,-280
245.75,-276
245.765625,-270
245.78125,-268
245.796875,-271
245.8125,-270
245.828125,-265
245.84375,-265
245.859375,-269
245.875,-270
245.890625,-262
245.90625,-259
245.921875,-267
245.9375,-278
245.953125,-278
245.96875,-281
245.984375,-284
246.0,-285
246.015625,-279
246.03125,-280
246.046875,-289
246.0625,-285
246.078125,-282
246.09375,-285
246.109375,-285
246.125,-280
246.140625,-279
246.15625,-284
246.171875,-282
246.1875,-286
246.203125,-292
246.21875,-292
246.234375,-288
246.25,-288
246.265625,-286
246.28125,-285
246.296875,-285
246.3125,-287
246.328125,-287
246.34375,-292
246.359375,-293
246.375,-291
246.390625,-294
246.40625,-299
246.421875,-295
246.4375,-288
246.453125,-291
246.46875,-298
246.484375,-299
246.5,-298
246.515625,-299
246.53125,-297
246.546875,-290
246.5625,-283
246.578125,-284
246.59375,-286
246.609375,-278
246.625,-274
246.640625,-275
246.65625,-277
246.671875,-285
246.6875,-291
246.703125,-282
246.71875,-275
246.734375,-282
246.75,-286
246.765625,-281
246.78125,-278
246.796875,-278
246.8125,-279
246.828125,-278
246.84375,-278
246.859375,-279
246.875,-280
246.890625,-277
246.90625,-272
246.921875,-276
246.9375,-280
246.953125,-269
246.96875,-267
246.984375,-273
247.0,-282
247.015625,-280
247.03125,-269
247.046875,-266
247.0625,-271
247.078125,-272
247.09375,-271
247.109375,-265
247.125,-257
247.140625,-256
247.15625,-254
247.171875,-252
247.1875,-259
247.203125,-261
247.21875,-258
247.234375,-256
247.25,-255
247.265625,-249
247.28125,-248
247.296875,-247
247.3125,-245
247.328125,-242
247.34375,-237
247.359375,-235
247.375,-239
247.390625,-236
247.40625,-235
247.421875,-234
247.4375,-235
247.453125,-237
247.46875,-234
247.484375,-232
247.5,-228
247.515625,-227
247.53125,-230
247.546875,-228
247.5625,-225
247.578125,-232
247.59375,-235
247.609375,-232
247.625,-225
247.640625,-222
247.65625,-227
247.671875,-233
247.6875,-229
247.703125,-222
247.71875,-221
247.734375,-226
247.75,-225
247.765625,-222
247.78125,-235
247.796875,-245
247.8125,-235
247.828125,-228
247.84375,-235
247.859375,-244
247.875,-244
247.890625,-236
247.90625,-236
247.921875,-243
247.9375,-249
247.953125,-249
247.96875,-241
247.984375,-239
248.0,-240
248.015625,-242
248.03125,-241
248.046875,-239
248.0625,-238
248.078125,-237
248.09375,-237
248.109375,-240
248.125,-246
248.140625,-250
248.15625,-251
248.171875,-238
248.1875,-229
248.203125,-243
248.21875,-255
248.234375,-248
248.25,-242
248.265625,-248
248.28125,-257
248.296875,-260
248.3125,-250
248.328125,-239
248.34375,-245
248.359375,-251
248.375,-252
248.390625,-251
248.40625,-258
248.421875,-265
248.4375,-261
248.453125,-253
248.46875,-254
248.484375,-265
248.5,-270
248.515625,-263
248.53125,-265
248.546875,-263
248.5625,-259
248.578125,-256
248.59375,-257
248.609375,-257
248.625,-262
248.640625,-267
248.65625,-262
248.671875,-254
248.6875,-259
248.703125,-264
248.71875,-265
248.734375,-260
248.75,-256
248.765625,-248
248.78125,-247
248.796875,-250
248.8125,-251
248.828125,-250
248.84375,-257
248.859375,-260
248.875,-260
248.890625,-255
248.90625,-252
248.921875,-261
248.9375,-274
248.953125,-279
248.96875,-271
248.984375,-272
249.0,-278
249.015625,-271
249.03125,-266
249.046875,-270
249.0625,-271
249.078125,-261
249.09375,-269
249.109375,-282
249.125,-283
249.140625,-272
249.15625,-264
249.171875,-267
249.1875,-281
249.203125,-285
249.21875,-282
249.234375,-276
249.25,-277
249.265625,-284
249.28125,-293
249.296875,-296
249.3125,-291
249.328125,-287
249.34375,-290
249.359375,-292
249.375,-288
249.390625,-282
249.40625,-281
249.421875,-280
249.4375,-283
249.453125,-285
249.46875,-282
249.484375,-281
249.5,-285
249.515625,-284
249.53125,-279
249.546875,-280
249.5625,-290
249.578125,-292
249.59375,-284
249.609375,-285
249.625,-289
249.640625,-287
249.65625,-283
249.671875,-283
249.6875,-279
249.703125,-272
249.71875,-283
249.734375,-292
249.75,-289
249.765625,-282
249.78125,-285
249.796875,-294
249.8125,-289
249.828125,-280
249.84375,-282
249.859375,-287
249.875,-282
249.890625,-282
249.90625,-290
249.921875,-292
249.9375,-286
249.953125,-292
249.96875,-303
249.984375,-303
250.0,-295
250.015625,-295
250.03125,-297
250.046875,-293
250.0625,-287
250.078125,-286
250.09375,-283
250.109375,-281
250.125,-280
250.140625,-279
250.15625,-269
250.171875,-268
250.1875,-278
250.203125,-284
250.21875,-266
250.234375,-249
250.25,-247
250.265625,-249
250.28125,-250
250.296875,-253
250.3125,-249
250.328125,-247
250.34375,-250
250.359375,-251
250.375,-247
250.390625,-249
250.40625,-260
250.421875,-260
250.4375,-251
250.453125,-246
250.46875,-243
250.484375,-240
250.5,-240
250.515625,-239
250.53125,-238
250.546875,-242
250.5625,-247
250.578125,-243
250.59375,-228
250.609375,-228
250.625,-241
250.640625,-244
250.65625,-241
250.671875,-237
250.6875,-237
250.703125,-229
250.71875,-225
250.734375,-238
250.75,-254
250.765625,-251
250.78125,-233
250.796875,-230
250.8125,-237
250.828125,-244
250.84375,-240
250.859375,-238
250.875,-240
250.890625,-239
250.90625,-242
250.921875,-247
250.9375,-243
250.953125,-238
250.96875,-238
250.984375,-243
251.0,-244
251.015625,-248
251.03125,-249
251.046875,-247
251.0625,-250
251.078125,-253
251.09375,-249
251.109375,-240
251.125,-238
251.140625,-243
251.15625,-248
251.171875,-263
251.1875,-268
251.203125,-261
251.21875,-262
251.234375,-266
251.25,-258
251.265625,-251
251.28125,-259
251.296875,-263
251.3125,-259
251.328125,-258
251.34375,-267
251.359375,-272
251.375,-266
251.390625,-265
251.40625,-273
251.421875,-274
251.4375,-273
251.453125,-278
251.46875,-283
251.484375,-277
251.5,-272
251.515625,-272
251.53125,-272
251.546875,-272
251.5625,-278
251.578125,-279
251.59375,-275
251.609375,-272
251.625,-270
251.640625,-274
251.65625,-271
251.671875,-257
251.6875,-253
251.703125,-258
251.71875,-261
251.734375,-258
251.75,-260
251.765625,-264
251.78125,-262
251.796875,-260
251.8125,-259
251.828125,-268
251.84375,-280
251.859375,-279
251.875,-272
251.890625,-266
251.90625,-266
251.921875,-270
251.9375,-274
251.953125,-283
251.96875,-291
251.984375,-282
252.0,-271
252.015625,-275
252.03125,-282
252.046875,-278
252.0625,-271
252.078125,-278
252.09375,-289
252.109375,-289
252.125,-286
252.140625,-292
252.15625,-292
252.171875,-283
252.1875,-277
252.203125,-280
252.21875,-286
252.234375,-287
252.25,-291
252.265625,-293
252.28125,-289
252.296875,-282
252.3125,-289
252.328125,-292
252.34375,-283
252.359375,-275
252.375,-272
252.390625,-275
252.40625,-280
252.421875,-280
252.4375,-275
252.453125,-278
252.46875,-288
252.484375,-289
252.5,-286
252.515625,-283
252.53125,-281
252.546875,-280
252.5625,-273
252.578125,-273
252.59375,-279
252.609375,-280
252.625,-285
252.640625,-286
252.65625,-279
252.671875,-273
252.6875,-274
252.703125,-276
252.71875,-282
252.734375,-287
252.75,-291
252.765625,-288
252.78125,-280
252.796875,-277
252.8125,-282
252.828125,-293
252.84375,-293
252.859375,-289
252.875,-284
252.890625,-285
252.90625,-290
252.921875,-293
252.9375,-287
252.953125,-285
252.96875,-291
252.984375,-293
253.0,-298
253.015625,-298
253.03125,-287
253.046875,-275
253.0625,-274
253.078125,-276
253.09375,-272
253.109375,-273
253.125,-278
253.140625,-274
253.15625,-276
253.171875,-285
253.1875,-287
253.203125,-279
253.21875,-281
253.234375,-291
253.25,-288
253.265625,-286
253.28125,-291
253.296875,-294
253.3125,-295
253.328125,-296
253.34375,-293
253.359375,-294
253.375,-292
253.390625,-287
253.40625,-288
253.421875,-290
253.4375,-286
253.453125,-280
253.46875,-283
253.484375,-295
253.5,-292
253.515625,-285
253.53125,-292
253.546875,-295
253.5625,-285
253.578125,-282
253.59375,-295
253.609375,-294
253.625,-281
253.640625,-279
253.65625,-279
253.671875,-270
253.6875,-266
253.703125,-269
253.71875,-272
253.734375,-272
253.75,-271
253.765625,-266
253.78125,-261
253.796875,-258
253.8125,-251
253.828125,-246
253.84375,-249
253.859375,-248
253.875,-250
253.890625,-255
253.90625,-255
253.921875,-253
253.9375,-252
253.953125,-247
253.96875,-248
253.984375,-248
254.0,-246
254.015625,-242
254.03125,-237
254.046875,-234
254.0625,-239
254.078125,-246
254.09375,-243
254.109375,-233
254.125,-230
254.140625,-234
254.15625,-237
254.171875,-237
254.1875,-236
254.203125,-235
254.21875,-230
254.234375,-235
254.25,-243
254.265625,-241
254.28125,-229
254.296875,-225
254.3125,-229
254.328125,-229
254.34375,-228
254.359375,-229
254.375,-233
254.390625,-231
254.40625,-225
254.421875,-225
254.4375,-221
254.453125,-213
254.46875,-214
254.484375,-220
254.5,-218
254.515625,-216
254.53125,-218
254.546875,-222
254.5625,-225
254.578125,-224
254.59375,-230
254.609375,-233
254.625,-223
254.640625,-216
254.65625,-219
254.671875,-229
254.6875,-234
254.703125,-235
254.71875,-240
254.734375,-247
254.75,-245
254.765625,-230
254.78125,-224
254.796875,-236
254.8125,-246
254.828125,-244
254.84375,-239
254.859375,-242
254.875,-244
254.890625,-238
254.90625,-243
254.921875,-251
254.9375,-250
254.953125,-243
254.96875,-250
254.984375,-264
255.0,-266
255.015625,-264
255.03125,-259
255.046875,-259
255.0625,-259
255.078125,-263
255.09375,-261
255.109375,-253
255.125,-253
255.140625,-254
255.15625,-258
255.171875,-261
255.1875,-255
255.203125,-240
255.21875,-244
255.234375,-251
255.25,-252
255.265625,-254
255.28125,-258
255.296875,-256
255.3125,-250
255.328125,-252
255.34375,-253
255.359375,-253
255.375,-255
255.390625,-258
255.40625,-257
255.421875,-253
255.4375,-255
255.453125,-260
255.46875,-267
255.484375,-268
255.5,-264
255.515625,-258
255.53125,-265
255.546875,-268
255.5625,-266
255.578125,-269
255.59375,-269
255.609375,-259
255.625,-255
255.640625,-265
255.65625,-272
255.671875,-272
255.6875,-264
255.703125,-264
255.71875,-267
255.734375,-273
255.75,-276
255.765625,-278
255.78125,-274
255.796875,-269
255.8125,-275
255.828125,-278
255.84375,-270
255.859375,-266
255.875,-263
255.890625,-265
255.90625,-276
255.921875,-274
255.9375,-259
255.953125,-260
255.96875,-271
255.984375,-273
256.0,-268
256.015625,-260
256.03125,-262
256.046875,-267
256.0625,-270
256.078125,-273
256.09375,-278
256.109375,-279
256.125,-277
256.140625,-271
256.15625,-271
256.171875,-274
256.1875,-274
256.203125,-272
256.21875,-267
256.234375,-269
256.25,-279
256.265625,-281
256.28125,-279
256.296875,-285
256.3125,-288
256.328125,-284
256.34375,-272
256.359375,-271
256.375,-279
256.390625,-283
256.40625,-278
256.421875,-275
256.4375,-282
256.453125,-287
256.46875,-284
256.484375,-286
256.5,-284
256.515625,-281
256.53125,-283
256.546875,-290
256.5625,-285
256.578125,-281
256.59375,-279
256.609375,-274
256.625,-268
256.640625,-261
256.65625,-265
256.671875,-270
256.6875,-269
256.703125,-268
256.71875,-270
256.734375,-272
256.75,-270
256.765625,-274
256.78125,-276
256.796875,-268
256.8125,-265
256.828125,-270
256.84375,-275
256.859375,-270
256.875,-265
256.890625,-264
256.90625,-263
256.921875,-265
256.9375,-262
256.953125,-255
256.96875,-253
256.984375,-252
257.0,-256
257.015625,-265
257.03125,-265
257.046875,-252
257.0625,-246
257.078125,-254
257.09375,-259
257.109375,-257
257.125,-252
257.140625,-250
257.15625,-247
257.171875,-248
257.1875,-247
257.203125,-248
257.21875,-249
257.234375,-244
257.25,-241
257.265625,-245
257.28125,-248
257.296875,-245
257.3125,-233
257.328125,-225
257.34375,-229
257.359375,-236
257.375,-234
257.390625,-235
257.40625,-236
257.421875,-236
257.4375,-232
257.453125,-228
257.46875,-228
257.484375,-233
257.5,-233
257.515625,-233
257.53125,-232
257.546875,-224
257.5625,-224
257.578125,-226
257.59375,-227
257.609375,-230
257.625,-227
257.640625,-228
257.65625,-229
257.671875,-229
257.6875,-228
257.703125,-227
257.71875,-230
257.734375,-237
257.75,-246
257.765625,-242
257.78125,-237
257.796875,-240
257.8125,-250
257.828125,-249
257.84375,-243
257.859375,-242
257.875,-243
257.890625,-249
257.90625,-248
257.921875,-241
257.9375,-243
257.953125,-248
257.96875,-252
257.984375,-247
258.0,-240
258.015625,-236
258.03125,-240
258.046875,-248
258.0625,-247
258.078125,-242
258.09375,-247
258.109375,-254
258.125,-251
258.140625,-244
258.15625,-247
258.171875,-253
258.1875,-250
258.203125,-244
258.21875,-247
258.234375,-258
258.25,-263
258.265625,-267
258.28125,-263
258.296875,-254
258.3125,-252
258.328125,-255
258.34375,-258
258.359375,-260
258.375,-264
258.390625,-264
258.40625,-259
258.421875,-259
258.4375,-268
258.453125,-275
258.46875,-275
258.484375,-278
258.5,-275
258.515625,-277
258.53125,-277
258.546875,-271
258.5625,-268
258.578125,-267
258.59375,-273
258.609375,-281
258.625,-282
258.640625,-277
258.65625,-273
258.671875,-274
258.6875,-268
258.703125,-261
258.71875,-268
258.734375,-279
258.75,-269
258.765625,-262
258.78125,-267
258.796875,-274
258.8125,-269
258.828125,-265
258.84375,-267
258.859375,-273
258.875,-274
258.890625,-265
258.90625,-261
258.921875,-270
258.9375,-276
258.953125,-271
258.96875,-259
258.984375,-259
259.0,-272
259.015625,-282
259.03125,-279
259.046875,-271
259.0625,-270
259.078125,-283
259.09375,-292
259.109375,-278
259.125,-271
259.140625,-281
259.15625,-291
259.171875,-285
259.1875,-280
259.203125,-282
259.21875,-286
259.234375,-288
259.25,-291
259.265625,-291
259.28125,-290
259.296875,-287
259.3125,-284
259.328125,-287
259.34375,-289
259.359375,-281
259.375,-277
259.390625,-276
259.40625,-281
259.421875,-284
259.4375,-282
259.453125,-280
259.46875,-280
259.484375,-278
259.5,-278
259.515625,-272
259.53125,-269
259.546875,-269
259.5625,-276
259.578125,-280
259.59375,-277
259.609375,-278
259.625,-290
259.640625,-293
259.65625,-288
259.671875,-280
259.6875,-281
259.703125,-284
259.71875,-287
259.734375,-289
259.75,-286
259.765625,-280
259.78125,-277
259.796875,-279
259.8125,-284
259.828125,-282
259.84375,-277
259.859375,-276
259.875,-283
259.890625,-282
259.90625,-280
259.921875,-280
259.9375,-279
259.953125,-289
259.96875,-296
259.984375,-296
260.0,-289
260.015625,-286
260.03125,-282
260.046875,-280
260.0625,-281
260.078125,-286
260.09375,-292
260.109375,-288
260.125,-275
260.140625,-272
260.15625,-284
260.171875,-292
260.1875,-289
260.203125,-281
260.21875,-279
260.234375,-276
260.25,-269
260.265625,-269
260.28125,-273
260.296875,-277
260.3125,-272
260.328125,-260
260.34375,-254
260.359375,-265
260.375,-275
260.390625,-272
260.40625,-272
260.421875,-273
260.4375,-274
260.453125,-268
260.46875,-267
260.484375,-270
260.5,-268
260.515625,-265
260.53125,-267
260.546875,-268
260.5625,-263
260.578125,-259
260.59375,-259
260.609375,-263
260.625,-269
260.640625,-269
260.65625,-265
260.671875,-261
260.6875,-266
260.703125,-266
260.71875,-265
260.734375,-263
260.75,-258
260.765625,-252
260.78125,-252
260.796875,-258
260.8125,-261
260.828125,-256
260.84375,-252
260.859375,-250
260.875,-248
260.890625,-245
260.90625,-242
260.921875,-229
260.9375,-222
260.953125,-232
260.96875,-236
260.984375,-226
261.0,-221
261.015625,-235
261.03125,-243
261.046875,-237
261.0625,-231
261.078125,-233
261.09375,-233
261.109375,-232
261.125,-231
261.140625,-227
261.15625,-220
261.171875,-229
261.1875,-234
261.203125,-231
261.21875,-224
261.234375,-224
261.25,-232
261.265625,-239
261.28125,-240
261.296875,-236
261.3125,-240
261.328125,-242
261.34375,-244
261.359375,-248
261.375,-251
261.390625,-250
261.40625,-248
261.421875,-253
261.4375,-262
261.453125,-260
261.46875,-253
261.484375,-250
261.5,-256
261.515625,-255
261.53125,-253
261.546875,-251
261.5625,-245
261.578125,-245
261.59375,-244
261.609375,-243
261.625,-248
261.640625,-255
261.65625,-254
261.671875,-250
261.6875,-252
261.703125,-256
261.71875,-254
261.734375,-254
261.75,-254
261.765625,-252
261.78125,-254
261.796875,-256
261.8125,-255
261.828125,-260
261.84375,-269
261.859375,-264
261.875,-262
261.890625,-269
261.90625,-270
261.921875,-266
261.9375,-268
261.953125,-277
261.96875,-277
261.984375,-274
262.0,-277
262.015625,-284
262.03125,-281
262.046875,-274
262.0625,-273
262.078125,-280
262.09375,-287
262.109375,-283
262.125,-277
262.140625,-278
262.15625,-281
262.171875,-282
262.1875,-277
262.203125,-268
262.21875,-261
262.234375,-257
262.25,-255
262.265625,-261
262.28125,-267
262.296875,-268
262.3125,-262
262.328125,-264
262.34375,-273
262.359375,-279
262.375,-278
262.390625,-277
262.40625,-274
262.421875,-276
262.4375,-277
262.453125,-277
262.46875,-277
262.484375,-271
262.5,-269
262.515625,-266
262.53125,-268
262.546875,-278
262.5625,-285
262.578125,-283
262.59375,-280
262.609375,-283
262.625,-287
262.640625,-288
262.65625,-286
262.671875,-288
262.6875,-283
262.703125,-284
262.71875,-289
262.734375,-292
262.75,-291
262.765625,-293
262.78125,-291
262.796875,-280
262.8125,-277
262.828125,-282
262.84375,-284
262.859375,-280
262.875,-281
262.890625,-277
262.90625,-273
262.921875,-271
262.9375,-276
262.953125,-285
262.96875,-293
262.984375,-282
263.0,-271
263.015625,-275
263.03125,-276
263.046875,-277
263.0625,-282
263.078125,-287
263.09375,-281
263.109375,-279
263.125,-277
263.140625,-277
263.15625,-281
263.171875,-286
263.1875,-284
263.203125,-278
263.21875,-276
263.234375,-282
263.25,-286
263.265625,-289
263.28125,-281
263.296875,-281
263.3125,-291
263.328125,-300
263.34375,-300
263.359375,-300
263.375,-298
263.390625,-294
263.40625,-284
263.421875,-282
263.4375,-291
263.453125,-292
263.46875,-281
263.484375,-274
263.5,-281
263.515625,-288
263.53125,-286
263.546875,-275
263.5625,-270
263.578125,-273
263.59375,-269
263.609375,-262
263.625,-259
263.640625,-258
263.65625,-255
263.671875,-255
263.6875,-251
263.703125,-246
263.71875,-249
263.734375,-260
263.75,-258
263.765625,-250
263.78125,-251
263.796875,-255
263.8125,-251
263.828125,-247
263.84375,-251
263.859375,-259
263.875,-263
263.890625,-257
263.90625,-252
263.921875,-245
263.9375,-241
263.953125,-240
263.96875,-241
263.984375,-242
264.0,-242
264.015625,-242
264.03125,-240
264.046875,-239
264.0625,-245
264.078125,-249
264.09375,-249
264.109375,-244
264.125,-234
264.140625,-225
264.15625,-224
264.171875,-226
264.1875,-223
264.203125,-224
264.21875,-228
264.234375,-231
264.25,-226
264.265625,-222
264.28125,-216
264.296875,-215
264.3125,-223
264.328125,-228
264.34375,-225
264.359375,-224
264.375,-225
264.390625,-225
264.40625,-230
264.421875,-238
264.4375,-243
264.453125,-244
264.46875,-244
264.484375,-240
264.5,-237
264.515625,-236
264.53125,-238
264.546875,-238
264.5625,-238
264.578125,-243
264.59375,-244
264.609375,-240
264.625,-241
264.640625,-248
264.65625,-251
264.671875,-251
264.6875,-248
264.703125,-249
